product_id,is_manufactured,is_sellable,safety_stock_level,reorder_point,days_to_manufacture,product_subcategory_id,product_model_id,name,product_number,color,standard_cost,list_price,size,size_unit_measure_code,weight_unit_measure_code,weight,product_line,class,style,sell_start_date,sell_end_date,discontinued_date
3615d396-f30f-4805-b326-de5b780a5507,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,78.0,,RW-R820,Black,158.5346,357.06,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,890.0,R,H,,2012-05-30 00:00:00,2013-05-29 00:00:00,
8bc8be76-d86c-46ab-b9ee-771121c40d23,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Blue, 46",FR-T98U-46,Blue,601.7437,1003.91,46,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.96,T,H,U,2013-05-30 00:00:00,,
e6f3e1fb-8250-487d-b38c-df7d6a3cdbeb,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,8.0,"LL Mountain Frame - Silver, 42",,Silver,144.5938,264.05,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.92,M,L,U,2013-05-30 00:00:00,,
2ecff5a0-9e0c-4b77-a7fc-e50a35e61f4a,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Blue, 60",FR-T98U-60,Blue,601.7437,1003.91,60,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.08,T,H,U,2013-05-30 00:00:00,,
903c137b-1cc1-47c6-ac9a-c543adf88bcb,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,15.0,"ML Mountain Frame-W - Silver, 46",FR-M63S-46,Silver,199.3757,364.09,46,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.85,M,M,W,2013-05-30 00:00:00,,
0cab13ee-ee0f-48e8-bf44-c0171df9aa7a,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 13,LJ-5811,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
403add96-5ffc-4c2f-888f-0358e9bd36f0,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,9.0,,,Black,204.6251,337.22,62,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.5,R,L,U,2011-05-31 00:00:00,,
86a9a178-eace-41d9-9b4e-2dfe6a7f3be8,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,"HL Road Frame - Black, 48",FR-R92B-48,Black,,1431.5,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.16,R,H,U,2012-05-30 00:00:00,,
fe7a6a2b-d6a6-48e7-869b-91acf497fe83,0.0,1.0,500.0,375.0,0.0,4f0705e2-0929-407d-aebe-7d39f2cd831c,90.0,,TI-R982,,,32.6,,,,,R,H,,2013-05-30 00:00:00,,
d002fd5b-09c8-48db-8d8f-75991c5021d0,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,26.0,,BK-R89B-52,Black,1554.9479,2443.35,52,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,15.42,R,H,U,2012-05-30 00:00:00,,
71e070ce-de7f-4327-bedf-bfb3b1b7b1e1,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,23.0,"Mountain-500 Black, 44",BK-M18B-44,Black,294.5797,539.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,28.13,M,L,U,2013-05-30 00:00:00,,
9eca8cdb-b64f-445b-990d-47b4cd063721,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,17.0,,FR-R72Y-40,Yellow,360.9428,594.83,40,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.22,R,M,W,2012-05-30 00:00:00,,
b72ee321-10b7-46c0-aeb8-20624c40c32d,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 4,HN-8320,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
c73b87b1-57d9-4771-a64d-86ae036c6110,0.0,0.0,1000.0,750.0,0.0,,,,LW-4000,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3dab0104-31f6-46a1-a85d-80b1dc080aec,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,26.0,"Road-250 Red, 52",BK-R89R-52,Red,1518.7864,2443.35,52,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,15.42,R,H,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
ce0a0304-eeaf-4032-b4ae-1a31c74ce76b,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,23.0,"Mountain-500 Black, 42",BK-M18B-42,Black,,539.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,27.77,M,L,U,2013-05-30 00:00:00,,
41aaf00f-62b9-4a28-9a7b-ac005c5bc4e1,1.0,1.0,100.0,75.0,4.0,be3c8ce6-c1ec-4835-af3b-e49e199380c5,36.0,,BK-T18U-62,Blue,461.4448,742.35,62,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,30.0,T,L,U,2013-05-30 00:00:00,,
1484bedc-0ea2-4560-b7f9-78563019ea34,0.0,0.0,1000.0,750.0,0.0,,,,LE-3800,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
62a7dfa0-40c9-42c8-bdb6-a55478057f9b,0.0,0.0,1000.0,750.0,0.0,,,Chainring Bolts,CB-2903,Silver,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3ce6f204-2e37-4d65-a9f9-cf537e3db80a,0.0,0.0,1000.0,750.0,0.0,,,,HN-5811,,,0.0,,,,,,,,2008-04-30 00:00:00,,
200cc53b-149e-4ca9-b6c5-a24b64c21037,1.0,1.0,500.0,375.0,1.0,57591aab-ca01-4a76-9c74-e7a806b42ba5,96.0,,BB-8107,,44.9506,101.24,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,168.0,,M,,2013-05-30 00:00:00,,
788527fc-535a-4e93-a027-41e98103d98c,0.0,0.0,500.0,375.0,0.0,,,,RC-0291,Silver,,0.0,,,,,,,,2008-04-30 00:00:00,,
24ba6452-9f4e-47f4-9f85-22ae7278cbf6,1.0,0.0,1000.0,750.0,1.0,,,Road End Caps,EC-R098,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
ead0d496-8c78-4a34-985a-09fdb5afa5a5,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,"LL Touring Frame - Blue, 44",FR-T67U-44,Blue,199.8519,333.42,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.02,T,L,U,2013-05-30 00:00:00,,
8ea7e0d2-fd39-4625-9a5a-e5575f7cfcca,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,"HL Road Frame - Black, 58",FR-R92B-58,Black,1059.31,1431.5,58,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.24,R,H,U,2008-04-30 00:00:00,,
af86810f-57d6-4865-9ad8-13c9741e0a36,0.0,0.0,1000.0,750.0,0.0,,,External Lock Washer 3,LE-1000,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
6e907643-7f1b-4cb5-ac30-cde0778127bf,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 14,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
79df957c-9fbf-457d-9b88-b96d07a07df6,1.0,1.0,100.0,75.0,4.0,be3c8ce6-c1ec-4835-af3b-e49e199380c5,34.0,,BK-T79Y-50,Yellow,1481.9379,2384.07,50,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,25.42,T,H,U,2013-05-30 00:00:00,,
8f8dbe95-d661-4497-bfd6-2605e1d925a0,1.0,1.0,500.0,375.0,1.0,d1d7c22b-3508-4c1c-ae1a-1002f0bddc10,106.0,HL Fork,FK-9939,,101.8936,229.49,,,,,,H,,2012-05-30 00:00:00,2013-05-29 00:00:00,
9014b398-fe53-4fb0-8177-97347cea83c3,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,20.0,,BK-M68B-42,Black,,2294.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,23.77,M,H,U,2012-05-30 00:00:00,,
3615d396-f30f-4805-b326-de5b780a5507,1.0,1.0,500.0,375.0,1.0,f9a7e077-33a4-4ef3-b979-beaf4bf163de,78.0,,RW-R820,Black,158.5346,357.06,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,890.0,R,H,,2012-05-30 00:00:00,2013-05-29 00:00:00,
ffac3ba6-1c32-45ea-af5b-deac473b0968,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,21.0,"Mountain-300 Black, 44",BK-M47B-44,Black,598.4354,1079.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,26.13,M,M,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
776904bb-c44c-46c4-9f48-84aa4f194272,0.0,0.0,1000.0,750.0,0.0,,,,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3b2d5ea1-29ba-4566-bb0a-f3f6a5d6eb52,0.0,1.0,4.0,3.0,0.0,8a86dacf-77fd-49ba-b19a-4f8786d90b15,13.0,"Men's Sports Shorts, M",SH-M897-M,Black,24.7459,59.99,M,,,,S,,M,2012-05-30 00:00:00,2013-05-29 00:00:00,
e909a64f-f56c-4f3c-b802-f539d52f8f21,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,25.0,"Road-150 Red, 44",BK-R93R-44,Red,2171.2942,3578.27,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,13.77,R,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
740faf1b-c0d7-4dcf-b8e0-524ae111c0e8,0.0,0.0,1000.0,750.0,0.0,,,Lock Washer 6,LW-1400,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
13f1310b-c9e1-4abf-9bc1-0c0b7e2e8509,0.0,0.0,1000.0,750.0,0.0,,,Keyed Washer,KW-4091,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3cbde065-4c25-4e2e-a4ff-0c1373fc4a5a,1.0,0.0,800.0,600.0,1.0,,,Fork End,FE-3760,,,0.0,,,,,,,,2008-04-30 00:00:00,,
b13fdf5e-4703-4668-a398-cdd8e4a7d563,1.0,0.0,800.0,600.0,1.0,,,,HT-2981,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
02a64f49-4ca6-4d67-bb52-100248e750db,0.0,0.0,1000.0,750.0,0.0,,,Internal Lock Washer 9,LI-1201,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
05385566-38df-4855-94a8-786cae6ffe49,0.0,1.0,4.0,3.0,0.0,dd39091e-757a-41c2-b0b4-7563133e993c,33.0,"Sport-100 Helmet, Red",HL-U509-R,Red,13.0863,34.99,,,,,S,,,2011-05-31 00:00:00,,
3208710c-1bdb-4046-b863-fb682f4fdf7b,0.0,0.0,1000.0,750.0,0.0,,,Internal Lock Washer 5,LI-1400,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
f7c4fa11-8088-416e-892b-94872a66be44,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,14.0,"ML Mountain Frame - Black, 40",FR-M63B-40,Black,185.8193,348.76,40,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.77,M,M,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
860319af-78a9-44d3-8ea9-5bc752539209,0.0,0.0,1000.0,750.0,0.0,,,Metal Sheet 4,MS-2259,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
034dd255-b8c6-4487-aa04-df987a7f9883,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,"LL Touring Frame - Yellow, 54",,Yellow,199.8519,333.42,54,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.14,T,L,U,2013-05-30 00:00:00,,
d9ecc0d8-1409-4921-9ae5-b9f8c6bcafc5,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,17.0,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,Yellow,,594.83,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.3,R,M,W,2012-05-30 00:00:00,,
5b78ca64-7982-49f2-8ec0-4e6bbfd5450e,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,19.0,"Mountain-100 Silver, 48",BK-M82S-48,Silver,1912.1544,3399.99,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,21.42,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
1e97d7a6-6f86-42a2-a255-5412f274f6f8,0.0,0.0,1000.0,750.0,0.0,,,Metal Tread Plate,MT-1000,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
9014b398-fe53-4fb0-8177-97347cea83c3,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,20.0,,BK-M68B-42,Black,,2294.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,23.77,M,H,U,2012-05-30 00:00:00,,
9b301798-2fc9-41d5-9c25-330322d2a39b,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Yellow, 54",,Yellow,,1003.91,54,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.04,T,H,U,2013-05-30 00:00:00,,
be547e48-adbf-4306-88b1-201fd50e64c6,0.0,0.0,1000.0,750.0,0.0,,,,LN-8320,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
740faf1b-c0d7-4dcf-b8e0-524ae111c0e8,0.0,0.0,1000.0,750.0,0.0,,,Lock Washer 6,LW-1400,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
3a431733-0702-4d85-b730-bdfd7b20acb9,0.0,0.0,1000.0,750.0,0.0,,,Internal Lock Washer 8,LI-7160,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
5cc7e238-d911-4e43-a3af-4718b9f11b80,1.0,0.0,800.0,600.0,1.0,,,,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
57c85314-52eb-447f-9663-79142c57cc1e,0.0,0.0,1000.0,750.0,0.0,,,,,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
ad7360d5-b93f-4a18-8db3-be158a987e2c,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 20,LN-5811,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
f76ed752-5f96-47e4-bb09-30523d045528,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Red, 44",BK-R50R-44,Red,486.7066,782.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,18.77,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
852af53a-5738-432c-90c9-41e230990102,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,19.0,"Mountain-100 Black, 44",BK-M82B-44,Black,1898.0944,3374.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,21.13,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
df42bc92-cc48-4740-bb12-6a15644b1a4a,0.0,0.0,1000.0,750.0,0.0,,,Lock Nut 9,LN-1428,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
df72cd53-a39b-44c7-bf07-c7162e5d1d6c,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Red, 48",BK-R50R-48,Red,486.7066,782.99,48,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,19.13,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
e72bed75-62b3-4502-9d35-b3afcb524436,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 12,LJ-9080,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
8e1b6e4f-799a-48f7-a97c-b14c29fe6689,0.0,0.0,1000.0,750.0,0.0,,,,LJ-1428,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
32860b8b-c957-4c20-9fe0-886a56e29a65,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Hex Nut 5,HJ-3816,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
f76ed752-5f96-47e4-bb09-30523d045528,1.0,1.0,100.0,75.0,4.0,5fb7ef8d-7610-4230-ae2a-09846fd56ada,30.0,"Road-650 Red, 44",BK-R50R-44,Red,486.7066,782.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,18.77,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
81e0c3e6-a730-40f5-accc-4d8bda94eaef,1.0,0.0,1000.0,750.0,1.0,,,Mountain End Caps,EC-M092,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
be547e48-adbf-4306-88b1-201fd50e64c6,0.0,0.0,1000.0,750.0,0.0,,,,LN-8320,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
cddf9d56-2f43-4546-a0a0-1b880c8b94ba,0.0,0.0,1000.0,750.0,0.0,,,Spokes,SK-9283,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
a2ab54e6-0a32-440b-8d5b-f11ff706d6e7,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,"HL Road Frame - Red, 44",FR-R92R-44,Red,868.6342,1431.5,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.12,R,H,U,2011-05-31 00:00:00,,
8982502b-9904-4a30-9f1d-f765dcfbeaf5,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,9.0,"LL Road Frame - Red, 44",FR-R38R-44,Red,187.1571,337.22,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.32,R,L,U,2011-05-31 00:00:00,2013-05-29 00:00:00,
9d7e34ff-9daf-4d53-a2e2-c4433ddbc8ac,0.0,1.0,4.0,3.0,0.0,8dbb2e5c-444a-4667-bb42-155bef10b7da,118.0,Hitch Rack - 4-Bike,RA-H123,,44.88,120.0,,,,,S,,,2013-05-30 00:00:00,,
0fcd0d2f-4f37-40ed-9d9e-c915482f002b,0.0,1.0,4.0,3.0,0.0,b5b4ee0a-77db-40b5-8539-1eb457fbe4ab,1.0,"Classic Vest, S",VE-C304-S,Blue,23.749,63.5,S,,,,S,,U,2013-05-30 00:00:00,,
a2eabbb9-7096-4d1e-be0e-06be8259a129,0.0,1.0,4.0,3.0,0.0,3efbcaad-1b67-4391-bdcd-505d47385bb2,11.0,"Long-Sleeve Logo Jersey, S",LJ-0192-S,Multi,38.4923,49.99,S,,,,S,,U,2011-05-31 00:00:00,,
51753885-89bd-4eda-aebe-3b791794e01b,0.0,0.0,1000.0,750.0,0.0,,,Lock Washer 12,LW-5800,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
9da9449d-397b-4beb-8a8d-95b12a76ccaa,0.0,1.0,4.0,3.0,0.0,3efbcaad-1b67-4391-bdcd-505d47385bb2,11.0,"Long-Sleeve Logo Jersey, M",LJ-0192-M,Multi,,49.99,M,,,,S,,U,2011-05-31 00:00:00,,
508b7487-b39a-4283-be24-705e03b03a99,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Yellow, 50",FR-T98Y-50,Yellow,601.7437,1003.91,50,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.0,T,H,U,2013-05-30 00:00:00,,
0a172c16-d28e-4f60-8731-6c7bfafd626e,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,10.0,,FR-T67U-62,Blue,199.8519,333.42,62,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.2,T,L,U,2013-05-30 00:00:00,,
4550cbe3-c033-4b22-af8b-7b00e8173f95,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,20.0,"Mountain-200 Silver, 38",BK-M68S-38,Silver,1265.6195,2319.99,38,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,23.35,M,H,U,2012-05-30 00:00:00,,
cc3ee208-7421-4082-9d27-89a3a3d92dc3,1.0,1.0,500.0,375.0,1.0,327e57d0-2de2-4b3f-8eff-cb6b8a273842,52.0,LL Mountain Handlebars,HB-M243,,19.7758,44.54,,,,,M,L,,2012-05-30 00:00:00,,
7dab04f8-9fbe-45bd-b2b4-9bf609b1e5d0,0.0,0.0,800.0,600.0,0.0,,,Front Derailleur Linkage,,Silver,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
78a88bdd-1484-4547-812e-65bcc719fee6,0.0,0.0,1000.0,750.0,0.0,,,Hex Nut 2,HN-5400,,,0.0,,,,,,,,2008-04-30 00:00:00,,
200cc53b-149e-4ca9-b6c5-a24b64c21037,1.0,1.0,500.0,375.0,1.0,57591aab-ca01-4a76-9c74-e7a806b42ba5,96.0,,BB-8107,,44.9506,101.24,,,8c4f020f-f9c1-492b-8395-1372b7bda7a7,168.0,,M,,2013-05-30 00:00:00,,
3c58bc23-ca1b-45e9-8089-163553ba5e56,1.0,1.0,500.0,375.0,1.0,4cbd260b-f57a-4ade-a6da-06451fdb4a10,15.0,"ML Mountain Frame-W - Silver, 40",FR-M63S-40,Silver,199.3757,364.09,40,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.77,M,M,W,2013-05-30 00:00:00,,
4e953b1f-7874-4ee8-940d-49dc72a54089,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Yellow, 60",FR-T98Y-60,Yellow,601.7437,1003.91,60,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.08,T,H,U,2013-05-30 00:00:00,,
e72bed75-62b3-4502-9d35-b3afcb524436,0.0,0.0,1000.0,750.0,0.0,,,Thin-Jam Lock Nut 12,LJ-9080,,0.0,0.0,,,,,,,,2008-04-30 00:00:00,,
ea08b8d3-607d-458f-8f61-2fb511dbe426,0.0,0.0,500.0,375.0,0.0,,,Freewheel,FH-2981,Silver,,0.0,,,,,,,,2008-04-30 00:00:00,,
cd05d9c2-960f-40b2-b3e3-73774c934af6,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,6.0,,FR-R92R-56,Red,868.6342,1431.5,56,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.24,R,H,U,2011-05-31 00:00:00,,
8fde1217-d397-49d8-bef4-08eb29a0806b,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,20.0,,BK-M68B-38,Black,1251.9813,2294.99,38,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,23.35,M,H,U,2012-05-30 00:00:00,,
ffac3ba6-1c32-45ea-af5b-deac473b0968,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,21.0,"Mountain-300 Black, 44",BK-M47B-44,Black,598.4354,1079.99,44,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,26.13,M,M,U,2012-05-30 00:00:00,2013-05-29 00:00:00,
4d2972aa-a2ea-4768-b0a1-251088670ac4,1.0,1.0,500.0,375.0,1.0,620ba621-4c59-4a94-a9f5-f0bf14b38d42,17.0,,FR-R72Y-42,Yellow,360.9428,594.83,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,2.26,R,M,W,2012-05-30 00:00:00,,
4679efad-05d2-4411-917d-1101386b453d,0.0,1.0,4.0,3.0,0.0,3efbcaad-1b67-4391-bdcd-505d47385bb2,32.0,"Short-Sleeve Classic Jersey, S",SJ-0194-S,Yellow,41.5723,53.99,S,,,,S,,U,2013-05-30 00:00:00,,
4e953b1f-7874-4ee8-940d-49dc72a54089,1.0,1.0,500.0,375.0,1.0,744d9b82-e80b-4c79-99b5-313f7a358c40,7.0,"HL Touring Frame - Yellow, 60",FR-T98Y-60,Yellow,601.7437,1003.91,60,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,3.08,T,H,U,2013-05-30 00:00:00,,
88aeec06-611c-4063-bbc6-4f75cd0ac4a9,0.0,0.0,1000.0,750.0,0.0,,,,LI-1200,,,0.0,,,,,,,,2008-04-30 00:00:00,,
eeafebf3-aab4-4b46-b852-c81646deea34,0.0,1.0,500.0,375.0,1.0,717ba7e9-56bc-45ac-89bb-fb64c4016809,65.0,,SE-T762,,17.3782,39.14,,,,,T,M,,2013-05-30 00:00:00,,
0e912602-550e-441c-afe4-7ff468f5c618,1.0,1.0,100.0,75.0,4.0,5332b46f-2ec0-453b-8237-c78051d4c7bf,19.0,"Mountain-100 Black, 42",BK-M82B-42,Black,1898.0944,3374.99,42,e2e52698-ce31-4fb2-866f-bcffbdfd3147,c4797df8-be0b-4d3a-a6c4-0f1765f0a822,20.77,M,H,U,2011-05-31 00:00:00,2012-05-29 00:00:00,
